language,phrase,date,count,share,period,from_date,to_date,devices
Swift,swift tutorial,2020-06-01T00:00:00Z,100,1.121270183511117e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2020-07-01T00:00:00Z,162,1.923490677246995e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2020-08-01T00:00:00Z,90,1.0731536677380498e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2020-09-01T00:00:00Z,145,1.5271838381952155e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2020-10-01T00:00:00Z,149,1.3848865396801368e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2020-11-01T00:00:00Z,112,9.770672335871308e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2020-12-01T00:00:00Z,129,1.167234160850208e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-01-01T00:00:00Z,120,1.1496503615874186e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-02-01T00:00:00Z,105,1.0503905567420032e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-03-01T00:00:00Z,125,1.148215348490766e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-04-01T00:00:00Z,148,1.3729860206125725e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-05-01T00:00:00Z,111,1.0758484195713395e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-06-01T00:00:00Z,85,8.567607562736982e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-07-01T00:00:00Z,112,1.1545105579016918e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-08-01T00:00:00Z,133,1.3266066881410416e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-09-01T00:00:00Z,181,1.689659379581954e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-10-01T00:00:00Z,163,1.43328369554756e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-11-01T00:00:00Z,151,1.3029541998183512e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2021-12-01T00:00:00Z,134,1.1308591932420102e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-01-01T00:00:00Z,129,1.0820467195233242e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-02-01T00:00:00Z,120,1.0160834927192878e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-03-01T00:00:00Z,174,1.3649764059027289e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-04-01T00:00:00Z,142,1.1880269549822777e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-05-01T00:00:00Z,134,1.123078894694144e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-06-01T00:00:00Z,119,1.1102608341786206e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-07-01T00:00:00Z,116,1.112433477621639e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-08-01T00:00:00Z,160,1.4850345301347363e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-09-01T00:00:00Z,140,1.197553001117883e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-10-01T00:00:00Z,109,8.813179268964974e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-11-01T00:00:00Z,147,1.1649864329004595e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2022-12-01T00:00:00Z,105,8.346583037747767e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-01-01T00:00:00Z,117,9.492105147003435e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-02-01T00:00:00Z,103,9.025801089974983e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-03-01T00:00:00Z,131,1.053104214826844e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-04-01T00:00:00Z,104,9.009459509300057e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-05-01T00:00:00Z,97,8.575043461193343e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-06-01T00:00:00Z,105,1.0241779092399798e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-07-01T00:00:00Z,167,1.6555712740107642e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-08-01T00:00:00Z,99,9.85552524619067e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-09-01T00:00:00Z,93,8.647493696125636e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-10-01T00:00:00Z,101,8.467386167984175e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-11-01T00:00:00Z,81,6.901916256030435e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2023-12-01T00:00:00Z,76,6.36695462778037e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-01-01T00:00:00Z,79,6.553209281510221e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-02-01T00:00:00Z,68,6.056094859352562e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-03-01T00:00:00Z,155,1.3440347392142243e-06,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-04-01T00:00:00Z,88,8.111785743627333e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-05-01T00:00:00Z,66,6.196562319414512e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-06-01T00:00:00Z,74,7.924224843231715e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-07-01T00:00:00Z,60,6.44647079192519e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-08-01T00:00:00Z,68,7.272848730856767e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-09-01T00:00:00Z,80,8.053156302102956e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-10-01T00:00:00Z,77,6.859330503140251e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-11-01T00:00:00Z,69,5.935080665838172e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2024-12-01T00:00:00Z,89,7.417664796913821e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-01-01T00:00:00Z,77,6.488765968425485e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-02-01T00:00:00Z,58,5.0832276606332e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-03-01T00:00:00Z,41,3.421332846908145e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-04-01T00:00:00Z,73,6.407925993647125e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-05-01T00:00:00Z,45,4.216579906185773e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-06-01T00:00:00Z,42,4.0553885669546413e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-07-01T00:00:00Z,82,7.748836357078886e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-08-01T00:00:00Z,33,3.1729721765533185e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-09-01T00:00:00Z,25,2.2847461942057778e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-10-01T00:00:00Z,33,2.799337814604073e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-11-01T00:00:00Z,41,3.540771830233513e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2025-12-01T00:00:00Z,28,2.460402945671839e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2026-01-01T00:00:00Z,26,2.5092767110714655e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2026-02-01T00:00:00Z,31,3.288962215686133e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2026-03-01T00:00:00Z,17,1.5492929310856535e-07,monthly,2018-01-01,2026-04-30,all
Swift,swift tutorial,2026-04-01T00:00:00Z,18,1.5967327676816785e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-02-01T00:00:00Z,12,1.5482218259920893e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-03-01T00:00:00Z,21,2.498047239299717e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-04-01T00:00:00Z,6,7.917956963516903e-08,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-05-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-06-01T00:00:00Z,30,4.323775650126698e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-07-01T00:00:00Z,21,3.004052885334818e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-08-01T00:00:00Z,56,7.932813265830119e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-09-01T00:00:00Z,35,4.4169437940704336e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-10-01T00:00:00Z,30,3.25555937066359e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-11-01T00:00:00Z,58,6.8250966338132e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2018-12-01T00:00:00Z,41,4.794525295374262e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-01-01T00:00:00Z,40,4.5430105740635914e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-02-01T00:00:00Z,21,2.50413128508872e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-03-01T00:00:00Z,31,3.53038165607478e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-04-01T00:00:00Z,52,6.291561799383437e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-05-01T00:00:00Z,21,2.656036241985861e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-06-01T00:00:00Z,35,4.829108939511627e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-07-01T00:00:00Z,25,3.400201129295636e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-08-01T00:00:00Z,17,2.3383688791239646e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-09-01T00:00:00Z,51,6.48285029141886e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-10-01T00:00:00Z,56,6.3297334860618e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-11-01T00:00:00Z,27,3.042436766664705e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2019-12-01T00:00:00Z,31,3.342040835660644e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-01-01T00:00:00Z,41,4.216355478874488e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-02-01T00:00:00Z,38,4.13306759698358e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-03-01T00:00:00Z,40,4.0704674381342324e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-04-01T00:00:00Z,33,2.762450379745603e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-05-01T00:00:00Z,61,5.687801653796174e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-06-01T00:00:00Z,26,2.915302477128904e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-07-01T00:00:00Z,39,4.6306257044835066e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-08-01T00:00:00Z,29,3.457939596044827e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-09-01T00:00:00Z,36,3.791628839657086e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-10-01T00:00:00Z,25,2.3236351336915044e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-11-01T00:00:00Z,23,2.0064773546878578e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2020-12-01T00:00:00Z,40,3.619330731318474e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-01-01T00:00:00Z,35,3.353146887963304e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-02-01T00:00:00Z,48,4.801785402249157e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-03-01T00:00:00Z,31,2.8475740642570995e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-04-01T00:00:00Z,37,3.432465051531431e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-05-01T00:00:00Z,36,3.489238117528668e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-06-01T00:00:00Z,48,4.838178388369119e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-07-01T00:00:00Z,22,2.2677885958783228e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-08-01T00:00:00Z,26,2.593366458020081e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-09-01T00:00:00Z,38,3.547351183652721e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-10-01T00:00:00Z,45,3.956918177892036e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-11-01T00:00:00Z,39,3.3652459465507086e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2021-12-01T00:00:00Z,51,4.3040163324882475e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-01-01T00:00:00Z,30,2.516387719821684e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-02-01T00:00:00Z,32,2.709555980584767e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-03-01T00:00:00Z,42,3.2947706349376213e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-04-01T00:00:00Z,54,4.5178489837354224e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-05-01T00:00:00Z,21,1.7600490140729122e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-06-01T00:00:00Z,58,5.411355326248739e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-07-01T00:00:00Z,44,4.219575259944148e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-08-01T00:00:00Z,41,3.8054009834702615e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-09-01T00:00:00Z,41,3.5071195032737996e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-10-01T00:00:00Z,39,3.153339371464532e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-11-01T00:00:00Z,78,6.181560664369785e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2022-12-01T00:00:00Z,35,2.782194345915922e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-01-01T00:00:00Z,63,5.111133540694157e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-02-01T00:00:00Z,56,4.907231660568923e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-03-01T00:00:00Z,70,5.627274430372449e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-04-01T00:00:00Z,48,4.1582120812154104e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-05-01T00:00:00Z,58,5.127345574734164e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-06-01T00:00:00Z,76,7.413097247832233e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-07-01T00:00:00Z,62,6.146432274770502e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-08-01T00:00:00Z,42,4.181131922626345e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-09-01T00:00:00Z,51,4.7421739623914784e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-10-01T00:00:00Z,41,3.437255771161892e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-11-01T00:00:00Z,33,2.8118918080123995e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2023-12-01T00:00:00Z,46,3.8536830641828553e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-01-01T00:00:00Z,47,3.898744762417473e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-02-01T00:00:00Z,47,4.1858302704348593e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-03-01T00:00:00Z,41,3.5551886650182706e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-04-01T00:00:00Z,43,3.9637134883633557e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-05-01T00:00:00Z,30,2.816619236097505e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-06-01T00:00:00Z,31,3.31960770459707e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-07-01T00:00:00Z,55,5.909264892598091e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-08-01T00:00:00Z,58,6.203312152789596e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-09-01T00:00:00Z,36,3.6239203359463303e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-10-01T00:00:00Z,40,3.5632885730598705e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-11-01T00:00:00Z,42,3.612657796597148e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2024-12-01T00:00:00Z,52,4.3339165105563895e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-01-01T00:00:00Z,43,3.623596579770076e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-02-01T00:00:00Z,42,3.6809579611481793e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-03-01T00:00:00Z,31,2.586861420832988e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-04-01T00:00:00Z,39,3.423412517153943e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-05-01T00:00:00Z,33,3.092158597869567e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-06-01T00:00:00Z,23,2.2208080247608745e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-07-01T00:00:00Z,25,2.362450108865514e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-08-01T00:00:00Z,13,1.249958736217974e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-09-01T00:00:00Z,14,1.2794578687552355e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-10-01T00:00:00Z,21,1.781396791111683e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-11-01T00:00:00Z,15,1.295404328134212e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2025-12-01T00:00:00Z,10,8.787153377399424e-08,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2026-01-01T00:00:00Z,16,1.5441702837362866e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2026-02-01T00:00:00Z,7,7.426688874129979e-08,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2026-03-01T00:00:00Z,12,1.0936185395898732e-07,monthly,2018-01-01,2026-04-30,all
TypeScript,typescript tutorial,2026-04-01T00:00:00Z,8,7.096590078585239e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-01-01T00:00:00Z,9,1.1586564852898448e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-02-01T00:00:00Z,14,1.8062587969907707e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-03-01T00:00:00Z,12,1.4274555653141243e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-04-01T00:00:00Z,8,1.0557275951355871e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-05-01T00:00:00Z,11,1.4640184978886272e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-06-01T00:00:00Z,21,3.026642955088688e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-07-01T00:00:00Z,14,2.0027019235565454e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-08-01T00:00:00Z,25,3.54143449367416e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-09-01T00:00:00Z,27,3.407356641140049e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-10-01T00:00:00Z,38,4.1237085361738813e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-11-01T00:00:00Z,117,1.376786734751973e-06,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2018-12-01T00:00:00Z,35,4.0928874472707114e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-01-01T00:00:00Z,172,1.953494546847344e-06,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-02-01T00:00:00Z,50,5.962217345449333e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-03-01T00:00:00Z,33,3.758148214531218e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-04-01T00:00:00Z,174,2.10525337133215e-06,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-05-01T00:00:00Z,21,2.656036241985861e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-06-01T00:00:00Z,48,6.622777974187373e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-07-01T00:00:00Z,38,5.168305716529366e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-08-01T00:00:00Z,48,6.602453305761782e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-09-01T00:00:00Z,41,5.211703175454377e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-10-01T00:00:00Z,24,2.7127429225979144e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-11-01T00:00:00Z,24,2.704388237035293e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2019-12-01T00:00:00Z,16,1.7249243022764614e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-01-01T00:00:00Z,45,4.627707232911023e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-02-01T00:00:00Z,20,2.1752987352545155e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-03-01T00:00:00Z,36,3.6634206943208095e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-04-01T00:00:00Z,21,1.75792296892902e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-05-01T00:00:00Z,16,1.491882400995718e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-06-01T00:00:00Z,19,2.1304133486711224e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-07-01T00:00:00Z,25,2.9683498105663507e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-08-01T00:00:00Z,25,2.9809824103834717e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-09-01T00:00:00Z,20,2.106460466476159e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-10-01T00:00:00Z,11,1.022399458824262e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-11-01T00:00:00Z,16,1.3958103336959012e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2020-12-01T00:00:00Z,11,9.953159511125805e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-01-01T00:00:00Z,13,1.2454545583863702e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-02-01T00:00:00Z,7,7.002603711613355e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-03-01T00:00:00Z,18,1.6534301018267031e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-04-01T00:00:00Z,19,1.7626171886242484e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-05-01T00:00:00Z,7,6.784629672972411e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-06-01T00:00:00Z,9,9.071584478192099e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-07-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-08-01T00:00:00Z,19,1.8951524116300592e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-09-01T00:00:00Z,22,2.053729632641049e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-10-01T00:00:00Z,10,8.793151506426748e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-11-01T00:00:00Z,10,8.628835760386433e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2021-12-01T00:00:00Z,18,1.5190645879370283e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-01-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-02-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-03-01T00:00:00Z,0,0.0,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-04-01T00:00:00Z,34,2.8445715823519326e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-05-01T00:00:00Z,12,1.0057422937559498e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-06-01T00:00:00Z,15,1.3994884464436395e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-07-01T00:00:00Z,11,1.054893814986037e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-08-01T00:00:00Z,10,9.281465813342102e-08,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-09-01T00:00:00Z,12,1.0264740009581853e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-10-01T00:00:00Z,24,1.9405165362858657e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-11-01T00:00:00Z,26,2.0605202214565952e-07,monthly,2018-01-01,2026-04-30,all
VBA,vba tutorial,2022-12-01T00:00:00Z,17,1.3513515394448766e-07,monthly,2018-01-01,2026-04-30,all
